id,purchase,test,imp_1,imp_2,imp_3,imp_4,imp_5,imp_6,sum1to5
1361498,1,1,0,1,0,0,0,0,1
520315,1,0,0,0,0,0,0,1,0
1017919,1,1,5,6,0,1,0,0,12
486394,0,1,0,0,0,0,0,2,0
1160011,1,1,2,0,0,0,0,1,2
1264141,1,1,0,0,0,11,0,0,11
718078,1,1,0,0,0,0,0,1,0
1082275,1,1,3,4,0,3,0,0,10
1102345,0,0,0,7,0,0,0,1,7
854133,0,1,0,0,0,0,0,1,0
970983,0,1,0,1,0,0,0,0,1
595690,0,1,0,0,0,0,0,2,0
989454,0,1,0,0,0,0,0,1,0
464158,0,1,0,1,0,0,0,0,1
826470,0,1,4,0,0,0,0,0,4
500615,0,1,0,1,0,0,0,0,1
1347555,1,1,0,5,0,0,0,10,5
913014,1,1,0,0,0,0,0,3,0
662235,1,1,0,0,0,3,0,0,3
854355,0,1,0,0,0,0,0,7,0
905972,0,1,0,11,0,0,0,2,11
910634,0,1,0,0,0,0,0,1,0
1097580,0,1,0,0,0,0,0,3,0
974328,1,1,0,0,0,0,0,1,0
605741,1,1,0,0,0,0,0,3,0
1221905,0,1,0,0,0,0,0,1,0
1123108,1,1,0,4,0,0,0,0,4
396089,0,1,0,3,0,0,0,0,3
469339,1,1,2,46,0,3,0,4,51
299376,1,1,0,1,0,0,0,0,1
419337,0,1,0,1,0,0,0,0,1
63358,1,1,0,3,0,0,0,2,3
243175,0,1,0,0,0,0,0,1,0
158222,1,1,0,0,0,0,0,5,0
167240,0,1,5,0,0,0,0,2,5
889630,0,1,1,0,0,0,0,0,1
751838,0,1,0,0,0,0,0,1,0
125028,0,1,0,0,0,0,0,1,0
1251588,1,1,0,0,0,0,0,1,0
821035,0,0,0,1,0,0,0,0,1
1016122,0,1,0,1,0,0,0,0,1
523903,0,1,0,0,0,0,0,4,0
315976,0,0,0,2,0,0,0,0,2
477599,1,1,0,0,0,0,0,12,0
930115,1,1,0,7,0,0,0,0,7
474291,0,1,0,0,0,0,0,1,0
200456,1,1,0,0,0,2,0,0,2
924773,1,1,0,0,0,12,0,1,12
269491,0,1,0,3,0,0,0,0,3
769658,0,1,0,1,0,0,0,0,1
466642,0,1,0,1,0,0,0,0,1
891223,0,1,0,3,0,0,0,0,3
588894,0,0,0,0,1,0,0,0,1
925825,0,0,0,1,0,0,0,0,1
995578,1,1,0,0,0,0,0,1,0
292769,1,0,0,0,1,0,0,1,1
410516,0,1,0,1,0,0,0,0,1
1359806,0,1,0,0,0,0,0,1,0
1276669,1,0,0,0,0,0,0,17,0
678326,1,1,0,0,0,2,0,0,2
7669,1,1,0,4,0,3,0,0,7
975119,0,1,0,0,0,0,0,1,0
746411,1,1,0,0,0,7,0,9,7
662710,0,1,1,4,0,0,0,1,5
899390,0,1,0,0,0,0,0,5,0
443234,1,0,0,0,0,3,0,0,3
400554,0,1,0,0,0,0,0,7,0
100896,1,1,0,0,0,0,0,1,0
64937,0,1,0,0,0,0,0,1,0
959116,0,1,0,7,0,0,0,4,7
1124933,1,0,0,0,0,0,0,11,0
1292,0,1,0,1,0,0,0,0,1
744511,1,1,0,1,0,5,0,3,6
240249,0,1,0,2,0,0,0,0,2
1280353,0,1,0,1,0,0,0,0,1
528539,0,0,0,0,0,0,0,4,0
498506,0,1,0,2,0,0,2,0,4
1071800,0,0,0,0,0,0,0,1,0
528220,1,1,0,1,0,0,0,0,1
560804,1,1,0,2,0,0,0,0,2
1216049,1,1,0,0,0,0,0,4,0
810976,1,0,0,5,0,5,0,27,10
433783,0,1,1,0,0,0,0,0,1
1151662,1,1,0,1,0,0,0,0,1
335994,0,1,0,2,0,0,0,0,2
752659,1,1,0,0,0,0,0,1,0
1102992,1,1,0,0,0,0,0,6,0
687536,0,1,0,0,0,0,0,1,0
129223,0,1,1,3,0,0,0,0,4
158525,0,1,0,0,0,0,1,0,1
480504,0,0,0,0,2,0,0,7,2
49254,1,1,0,0,0,3,0,0,3
255546,1,1,0,0,0,1,0,0,1
186236,1,1,0,43,0,9,0,0,52
471006,1,1,0,0,0,0,0,1,0
827732,0,0,0,0,0,0,0,1,0
132875,0,1,0,1,0,0,0,0,1
437234,1,1,0,3,0,8,0,0,11
957742,1,1,0,0,0,0,0,1,0
464862,1,1,0,0,0,0,0,2,0
108130,0,1,16,9,1,59,3,19,88
731228,1,1,0,0,0,2,0,10,2
1287196,0,1,6,10,0,0,0,0,16
854646,1,1,0,0,0,0,0,1,0
227348,1,1,0,0,0,0,0,1,0
670087,0,1,0,2,0,0,0,0,2
657913,0,1,0,0,0,0,0,1,0
612804,1,0,13,0,1,0,0,0,14
680057,0,1,0,0,0,0,0,2,0
1002748,1,1,0,16,0,0,0,1,16
774314,0,1,0,0,0,0,0,1,0
612953,0,1,0,0,0,0,0,1,0
1046296,0,1,0,0,0,0,0,1,0
1331409,0,1,0,4,0,0,0,0,4
282963,0,0,0,7,0,0,0,0,7
1362024,1,1,0,0,0,0,0,5,0
1101189,1,0,0,1,0,0,0,0,1
828219,1,1,0,0,0,0,0,18,0
671442,0,0,0,15,0,0,0,0,15
747417,1,1,0,0,0,0,0,8,0
784685,0,1,0,0,0,0,0,1,0
821743,1,1,0,1,0,0,0,1,1
1284991,0,1,0,1,0,0,0,0,1
255851,1,1,0,0,0,0,0,2,0
262407,1,1,0,0,0,0,0,4,0
1243016,1,1,0,0,0,6,0,0,6
356451,1,1,0,1,0,0,0,0,1
556221,0,0,8,1,31,0,0,0,40
669658,1,1,0,0,0,0,0,1,0
578720,0,1,0,0,0,0,0,1,0
147410,0,1,1,0,0,0,0,0,1
511206,1,1,0,0,0,0,0,1,0
1080851,1,0,0,0,3,20,0,0,23
357219,0,1,0,8,0,0,0,0,8
1008945,0,0,0,24,10,0,0,0,34
1202394,1,0,0,1,0,0,0,0,1
463048,1,1,1,1,0,0,0,0,2
884832,0,1,0,3,0,0,0,1,3
253151,1,1,0,17,0,0,0,1,17
518494,1,1,0,1,0,0,0,0,1
276040,1,1,0,0,0,0,0,1,0
277065,0,1,0,2,0,0,0,1,2
279194,0,0,0,11,0,0,0,0,11
1034267,1,1,0,0,0,3,0,0,3
343370,1,1,0,0,0,15,0,0,15
89445,1,1,0,0,0,0,0,1,0
893950,0,0,1,0,0,0,0,0,1
87887,1,1,0,3,0,0,0,0,3
1130915,0,1,0,0,0,0,0,1,0
730429,1,1,0,0,0,0,0,3,0
1175983,1,1,0,0,0,1,0,0,1
790997,1,0,0,0,0,0,0,15,0
6042,0,1,1,0,0,0,0,0,1
526084,0,1,1,0,0,0,0,1,1
1311636,0,1,0,1,0,0,0,0,1
1068972,0,1,1,1,1,0,0,2,3
306140,1,1,0,0,0,0,0,1,0
1380,0,1,0,0,0,0,0,1,0
525319,0,1,0,0,0,0,0,1,0
547757,0,1,0,1,0,0,0,0,1
331833,1,1,0,4,0,0,0,11,4
284237,1,1,3,0,0,0,0,4,3
49013,0,1,0,4,0,0,0,0,4
70073,1,1,0,0,0,0,0,2,0
1344324,1,0,0,2,0,2,0,0,4
1334392,0,1,0,0,0,0,0,3,0
300548,0,1,0,3,0,0,0,0,3
776657,0,1,0,0,0,0,0,2,0
1237671,0,1,0,0,0,0,0,1,0
818943,1,1,0,0,0,14,0,0,14
718703,1,1,0,0,0,0,0,2,0
871760,0,1,2,0,0,0,0,4,2
1260552,0,1,0,1,0,0,0,1,1
1128268,1,0,0,0,1,0,0,1,1
275632,0,1,1,0,0,0,0,0,1
144181,1,0,0,0,0,0,0,6,0
925097,1,0,0,1,0,0,0,0,1
35519,1,1,62,10,0,11,0,5,83
406391,0,1,2,8,0,0,0,0,10
1243232,1,1,0,6,0,0,0,1,6
1036479,0,1,0,0,0,0,0,2,0
1310515,0,1,0,0,0,0,0,10,0
908984,1,1,0,0,0,0,0,1,0
538428,0,0,18,0,148,0,0,7,166
611000,0,1,0,0,0,0,0,1,0
466502,1,1,0,1,0,3,0,19,4
1140747,0,1,0,1,0,0,0,0,1
733244,0,1,1,1,0,0,0,0,2
1113625,0,1,0,0,0,0,0,1,0
647347,0,1,0,0,0,0,0,11,0
1409641,1,0,0,0,0,0,0,1,0
975799,1,1,0,1,0,1,0,0,2
911487,0,1,0,7,0,0,0,0,7
1191185,1,1,1,0,0,4,0,0,5
1345037,0,1,0,1,0,0,0,0,1
618350,1,1,1,0,0,0,0,4,1
940023,1,1,2,10,0,5,0,0,17
124705,0,1,1,0,0,0,0,0,1
827358,1,0,0,112,50,24,0,29,186
1298047,1,1,0,0,0,0,0,2,0
1177854,0,1,0,0,0,0,0,1,0
1135349,0,1,0,0,0,0,0,2,0
1300913,1,1,0,0,0,0,0,1,0
1297548,0,1,0,2,0,0,0,1,2
1376612,0,1,0,8,0,0,0,2,8
514870,0,1,0,3,0,0,0,0,3
550976,0,1,0,3,0,0,0,0,3
261505,0,1,0,0,0,0,0,1,0
1410450,0,1,0,2,0,0,0,0,2
578031,1,1,0,0,0,6,0,0,6
658229,1,1,0,0,0,0,0,4,0
625221,1,1,0,0,0,0,0,2,0
704225,1,1,0,1,0,0,0,0,1
1051602,0,1,1,0,0,0,0,0,1
1053970,1,1,0,1,0,0,0,0,1
629128,1,1,15,61,0,22,0,0,98
616154,1,0,0,6,0,0,0,2,6
1182462,1,1,0,0,0,0,0,1,0
438854,1,1,0,0,0,1,0,0,1
818650,0,1,0,0,0,0,0,1,0
99429,1,1,0,139,0,0,0,0,139
959535,0,1,1,0,0,0,0,0,1
147484,0,1,0,1,0,0,0,0,1
930372,0,1,0,3,0,0,0,0,3
1303671,1,1,0,1,0,0,0,0,1
1207200,0,1,1,0,0,0,1,1,2
355300,0,1,0,0,0,0,0,1,0
205237,0,0,0,0,1,0,0,1,1
283148,1,1,0,0,0,0,0,2,0
470232,1,0,0,1,0,0,0,0,1
363325,1,1,0,1,0,0,0,0,1
942394,1,1,0,0,0,3,0,0,3
1019163,1,1,5,24,0,5,0,1,34
1172541,0,1,0,5,0,0,0,9,5
1256325,1,1,2,0,0,0,0,0,2
335449,1,1,0,0,0,0,0,2,0
691426,1,1,14,36,0,8,0,4,58
892100,1,1,1,2,0,0,0,2,3
1187233,1,1,0,0,0,1,0,0,1
1284752,1,0,0,5,0,0,0,0,5
453903,0,1,0,0,0,0,0,1,0
230760,1,1,0,0,0,1,0,0,1
243916,0,1,0,0,0,0,0,3,0
900114,0,1,1,3,0,0,0,0,4
845667,0,1,0,0,0,0,0,74,0
1070098,1,1,1,0,0,7,0,0,8
727330,0,1,2,0,0,0,0,0,2
220294,0,1,0,0,0,0,0,1,0
1347905,1,1,1,0,0,0,0,6,1
952999,1,1,0,0,0,0,0,1,0
1241324,0,1,12,0,0,0,0,0,12
560210,0,1,0,6,0,0,0,4,6
478023,1,1,0,21,0,17,0,1,38
1412695,1,1,1,0,0,0,0,13,1
1183546,0,1,0,0,0,0,0,1,0
48604,0,1,0,3,0,0,0,1,3
892821,1,1,5,1,0,20,0,1,26
866903,0,1,0,0,0,0,0,1,0
343028,0,1,0,2,0,0,0,0,2
332328,1,1,0,1,0,0,0,0,1
154090,0,1,4,6,0,0,0,1,10
492810,1,0,0,0,1,0,0,5,1
1136871,0,1,0,2,0,0,0,2,2
1142394,0,0,0,5,1,0,0,1,6
1236863,0,1,0,1,0,0,0,0,1
1310441,1,1,0,0,0,2,0,0,2
1264476,0,1,0,0,0,0,0,4,0
1400199,0,1,2,82,0,0,0,0,84
210003,0,1,0,9,0,0,0,0,9
1364597,1,1,1,0,0,0,0,0,1
959950,0,1,0,0,0,0,1,0,1
912994,0,1,0,0,0,0,0,5,0
252988,1,1,0,1,0,0,0,0,1
1026471,1,1,0,0,0,1,0,4,1
1151619,0,1,0,0,0,0,0,1,0
499822,0,1,0,0,0,0,0,1,0
172994,1,1,0,0,0,0,0,1,0
1271618,1,1,0,18,0,0,0,0,18
26481,0,1,0,0,0,0,0,4,0
57822,1,1,7,1,0,0,0,0,8
237155,1,1,0,0,0,0,0,5,0
786385,0,1,0,0,0,0,0,2,0
269637,1,1,1,1,0,7,0,0,9
479378,1,1,0,0,0,2,0,0,2
962019,1,1,0,4,0,0,0,0,4
900634,1,1,0,0,0,2,0,0,2
207473,1,0,0,0,0,0,0,7,0
798691,0,1,0,0,0,0,0,1,0
987334,1,1,0,0,0,2,0,13,2
910114,1,1,0,1,0,1,0,0,2
242346,0,1,2,0,0,0,0,9,2
41898,0,1,0,1,0,0,0,2,1
970656,1,1,2,0,0,5,1,0,8
445237,0,1,0,0,0,0,1,0,1
905871,1,1,0,0,0,0,0,9,0
1350361,1,1,0,1,0,0,0,0,1
316728,1,1,0,0,0,0,0,1,0
1009488,1,1,0,0,0,0,0,3,0
575223,1,1,3,0,0,0,0,0,3
852578,1,1,0,0,0,1,0,0,1
681818,0,0,0,0,0,0,0,4,0
1294967,0,1,2,0,0,0,0,0,2
1005901,0,1,0,1,0,0,0,0,1
447329,1,1,0,0,0,6,0,0,6
923993,1,1,0,0,0,7,0,0,7
352824,1,1,54,0,0,0,0,0,54
1093931,1,0,0,0,0,0,0,2,0
434168,1,1,0,0,0,4,0,0,4
327276,1,0,0,0,0,2,0,0,2
444783,1,1,0,12,0,0,0,0,12
287342,1,1,0,1,0,0,0,3,1
177977,1,1,0,6,0,0,0,3,6
76648,0,1,0,0,0,0,0,1,0
806600,0,1,0,0,0,0,0,1,0
1357625,0,1,0,1,0,0,0,1,1
417896,0,0,0,0,0,0,0,1,0
1279177,0,1,0,1,0,0,0,0,1
705772,1,1,0,0,0,0,0,1,0
932718,1,1,0,23,0,6,0,0,29
651748,1,1,0,2,0,0,0,0,2
873898,0,1,0,0,0,0,0,1,0
1218289,1,1,0,200,0,0,0,0,200
843124,0,0,0,0,1,0,1,0,2
159673,1,1,0,0,0,0,0,2,0
435912,0,1,0,1,0,0,0,0,1
559240,0,1,0,1,0,0,0,3,1
1169630,0,1,0,1,0,0,0,0,1
858057,0,1,2,11,0,0,0,1,13
1410844,0,1,0,0,0,0,0,1,0
749031,0,1,0,3,0,0,0,0,3
713642,0,1,0,0,0,0,0,1,0
573317,1,0,0,0,0,0,0,1,0
521705,1,1,0,0,0,0,0,4,0
107915,0,1,0,1,0,0,0,0,1
1004022,0,1,0,0,0,0,0,1,0
716121,0,0,0,0,0,0,0,1,0
252334,0,1,0,2,0,0,0,0,2
333393,1,1,0,23,0,9,0,1,32
616216,0,1,0,0,0,0,0,8,0
937368,1,1,0,0,0,0,0,2,0
95156,1,1,0,0,0,0,0,2,0
615435,0,1,0,1,0,0,0,0,1
661815,1,1,0,2,0,2,0,0,4
793574,1,1,0,0,0,1,0,0,1
296008,0,1,0,2,0,0,0,0,2
587250,1,1,0,4,0,0,0,1,4
502793,0,0,0,0,0,0,0,1,0
430021,1,1,2,0,0,0,0,1,2
894371,0,1,0,0,0,0,0,1,0
610445,1,1,0,3,0,3,0,4,6
1189955,0,1,0,16,0,0,0,0,16
1252693,1,0,0,0,0,0,0,1,0
590640,0,1,0,0,0,0,0,5,0
1028225,1,1,0,1,0,0,0,0,1
255354,1,1,0,0,0,2,0,0,2
85214,0,1,0,5,0,4,0,0,9
626561,1,1,0,0,0,4,0,10,4
1089246,0,1,0,0,0,0,0,1,0
932288,1,1,1,0,0,0,0,2,1
1409835,0,1,0,0,0,0,0,3,0
387353,0,1,0,0,0,0,0,3,0
706755,1,0,0,0,0,0,0,1,0
1290368,1,1,0,10,0,0,0,0,10
187370,0,1,0,1,0,0,0,0,1
138726,0,1,0,0,0,0,0,1,0
1390411,0,1,0,1,0,0,0,0,1
223320,0,1,0,4,0,0,0,0,4
246542,1,1,0,1,0,0,0,0,1
1241563,0,1,0,1,0,0,0,0,1
1306283,1,1,0,0,0,23,0,1,23
1302867,0,1,0,0,0,0,0,1,0
1304766,0,1,8,1,0,0,0,1,9
1118629,0,1,0,3,0,0,0,0,3
1349364,0,1,0,2,0,0,0,0,2
997939,1,1,0,0,0,0,0,1,0
199801,1,1,0,1,0,0,0,0,1
540381,1,1,0,11,0,0,0,1,11
1179036,0,1,3,40,0,5,0,0,48
1247010,0,1,0,0,0,0,0,1,0
365619,0,1,0,0,0,0,0,1,0
433942,0,1,0,0,0,0,0,4,0
1006935,0,1,0,0,0,0,0,2,0
1209764,0,1,0,2,0,0,0,6,2
249580,1,1,0,0,0,8,0,0,8
211663,1,0,0,0,0,4,0,0,4
220474,1,1,0,0,0,0,0,9,0
688280,0,1,1,0,0,0,0,0,1
40982,1,1,0,0,0,0,0,1,0
310584,0,1,1,0,0,0,0,0,1
987845,0,1,0,0,0,0,0,1,0
499327,1,1,2,12,0,20,0,0,34
974303,0,1,1,1,0,0,0,3,2
466124,1,1,0,0,0,25,0,5,25
1319252,0,1,0,1,0,0,0,8,1
981868,1,1,11,33,0,8,1,8,53
605095,1,1,0,0,0,11,0,0,11
1330394,1,1,0,0,0,2,0,0,2
230924,0,1,0,0,0,0,0,1,0
8100,0,1,0,0,0,0,0,1,0
344199,1,1,0,0,0,5,0,1,5
337383,0,1,0,0,0,0,0,1,0
970896,1,1,0,0,0,0,0,1,0
1159630,0,1,0,0,0,0,0,3,0
1231125,0,1,0,0,0,0,0,3,0
687615,1,1,1,13,0,0,0,1,14
786839,1,1,0,0,0,0,0,1,0
362305,0,1,0,0,0,0,0,1,0
1087296,1,1,0,13,0,0,0,0,13
158020,0,1,0,0,0,0,0,2,0
868986,0,1,0,0,0,0,0,2,0
374604,0,1,0,0,0,0,0,2,0
1312942,0,1,0,3,0,0,0,0,3
617808,1,1,0,0,0,0,0,1,0
222470,0,1,0,0,0,0,0,1,0
1332668,0,1,0,1,0,0,0,0,1
606302,0,1,0,1,0,0,0,0,1
461264,1,1,0,0,0,0,0,1,0
210597,1,1,3,0,0,0,0,8,3
1219247,0,1,0,2,0,0,0,1,2
1345312,0,1,0,0,0,0,0,5,0
593493,0,1,0,0,0,0,4,4,4
788119,1,1,0,0,0,1,0,0,1
345921,1,1,0,4,0,0,0,0,4
812658,0,1,0,1,0,0,0,0,1
101540,0,1,0,1,0,0,0,0,1
657976,0,1,0,0,0,0,0,1,0
1173829,1,1,0,0,0,1,0,0,1
490539,0,1,0,0,0,0,1,0,1
752893,1,1,0,1,0,5,0,0,6
527379,0,1,5,0,0,0,0,0,5
284513,1,1,0,0,0,0,0,1,0
1367347,1,1,0,23,0,2,0,2,25
1163814,0,1,4,0,0,0,2,0,6
1149196,0,1,0,2,0,0,0,2,2
1130819,1,1,0,8,0,0,0,1,8
353554,0,1,0,1,0,0,0,0,1
513685,0,1,0,0,0,0,0,4,0
1251092,0,1,0,1,0,0,0,0,1
729965,1,1,8,1,0,84,0,0,93
1208897,1,1,0,0,0,1,0,0,1
846216,1,1,0,24,0,9,0,0,33
1649,1,1,0,0,0,5,0,8,5
214531,1,1,0,0,0,0,0,1,0
422802,1,1,0,2,0,0,0,0,2
1396828,0,1,0,1,0,0,0,0,1
237420,0,1,3,0,0,0,0,0,3
532581,1,1,0,10,0,0,0,0,10
48048,1,1,7,2,0,10,0,2,19
697485,0,1,1,0,0,0,0,1,1
516054,0,1,0,3,0,0,0,0,3
661018,0,1,0,0,0,0,0,2,0
940254,1,1,0,2,0,0,0,1,2
703132,1,1,1,3,0,34,0,2,38
896685,1,1,0,1,0,0,0,0,1
297184,0,1,0,0,0,0,0,3,0
799195,1,1,3,0,0,0,0,0,3
762720,1,1,2,2,0,15,0,8,19
1250887,1,1,0,0,0,0,0,2,0
1198078,0,1,0,0,0,0,0,1,0
1218074,1,0,0,0,0,37,0,0,37
1259501,1,1,0,1,0,0,0,0,1
918956,0,1,0,1,0,0,0,4,1
81262,1,1,0,0,0,0,0,2,0
6026,0,1,0,0,0,0,0,10,0
941197,1,0,0,23,0,0,0,0,23
270964,0,1,0,1,0,0,0,0,1
536995,1,1,0,0,0,1,0,0,1
181660,0,1,0,2,0,0,0,0,2
798363,1,1,0,1,0,3,0,0,4
395266,0,0,0,0,0,0,0,1,0
321361,0,1,0,2,0,0,0,0,2
802526,1,1,0,1,0,0,0,0,1
481337,0,1,0,0,0,0,0,1,0
263672,1,1,1,3,0,0,0,0,4
92446,1,1,0,2,0,0,0,0,2
170950,1,1,0,0,0,0,0,1,0
108075,1,1,0,1,0,0,0,0,1
136940,1,1,0,0,0,12,0,0,12
875310,0,1,0,1,0,0,0,0,1
857227,1,1,4,2,0,6,0,0,12
1088321,0,1,0,0,0,0,0,1,0
85185,0,1,0,0,0,0,0,2,0
724083,0,1,2,0,1,0,0,1,3
641159,0,0,0,0,0,0,0,2,0
797747,1,1,0,45,0,2,0,2,47
467008,0,1,0,2,0,0,0,0,2
852755,1,1,0,3,0,0,0,0,3
1194362,0,1,0,2,0,0,0,0,2
955091,1,1,0,1,0,0,0,0,1
1131891,1,1,0,5,0,0,0,1,5
817654,0,1,0,3,0,0,0,0,3
861768,1,1,0,6,0,0,0,0,6
974482,0,0,0,0,0,0,0,1,0
1304003,1,0,0,0,0,0,0,1,0
1049502,1,1,0,0,0,0,0,1,0
1191183,0,1,0,0,0,0,0,2,0
305568,0,0,0,0,0,0,0,1,0
1281196,1,1,0,0,0,0,0,1,0
358347,1,1,0,0,0,2,0,0,2
707573,0,1,0,1,0,0,0,1,1
1135783,0,1,0,2,0,0,0,0,2
1176545,0,1,0,0,0,0,0,1,0
574004,0,0,0,0,0,0,0,2,0
359660,1,1,0,5,0,0,0,8,5
297508,1,1,0,0,0,0,0,1,0
788515,1,1,9,25,0,9,0,0,43
307697,0,1,0,1,0,2,1,0,4
521337,1,1,0,17,0,0,0,34,17
803205,1,1,31,13,0,11,0,0,55
931765,0,1,1,0,0,0,0,1,1
943050,1,1,1,2,0,15,0,0,18
638353,0,1,0,1,0,0,0,3,1
327887,1,1,0,0,0,0,0,2,0
413897,0,0,0,0,1,0,0,0,1
154689,0,1,0,0,0,0,0,3,0
934713,1,1,0,1,0,0,0,0,1
94153,1,1,0,0,0,9,0,1,9
49738,1,1,0,0,0,0,0,1,0
586519,1,1,0,13,0,0,0,0,13
428649,1,1,0,0,0,0,0,6,0
857104,0,1,0,0,0,0,0,1,0
1299777,0,1,0,0,0,0,0,2,0
710711,1,1,0,0,0,0,0,3,0
354842,1,1,0,10,0,0,0,2,10
17190,0,1,0,0,0,0,0,2,0
1286546,0,1,0,3,0,0,0,0,3
738499,1,1,1,3,0,7,0,0,11
5985,1,1,5,13,1,13,0,1,32
323460,1,1,0,0,0,0,0,1,0
1213454,1,1,1,0,0,0,0,1,1
298656,0,0,0,0,2,0,0,0,2
1132809,1,1,0,0,0,0,0,3,0
1042845,0,1,0,3,0,0,0,0,3
188743,0,1,0,2,0,0,0,0,2
1280251,1,1,1,0,0,0,0,0,1
192905,1,1,0,0,0,0,0,2,0
1041679,0,1,6,0,0,4,0,0,10
166445,1,1,0,0,0,0,0,1,0
44466,1,1,0,0,0,0,0,1,0
600893,0,1,0,4,0,0,0,0,4
369304,0,1,0,1,0,0,0,0,1
22321,1,1,0,0,0,0,0,3,0
326229,0,1,0,0,0,0,0,1,0
894198,0,0,0,10,0,0,0,1,10
1186940,0,1,0,2,0,0,0,0,2
98468,0,1,0,2,0,0,0,0,2
185678,1,0,0,12,0,0,0,0,12
592375,1,1,0,0,0,0,0,1,0
1076018,1,1,0,84,0,14,0,1,98
256685,0,1,0,2,0,0,0,4,2
139658,0,1,2,1,0,0,0,3,3
1131156,0,1,0,0,0,0,0,2,0
470342,0,0,0,3,0,0,0,0,3
1370036,0,0,0,1,0,0,0,0,1
629763,1,1,0,0,0,4,0,2,4
934094,1,1,0,1,0,0,0,0,1
145034,0,1,0,0,0,0,0,2,0
615025,1,1,0,0,0,0,0,4,0
1063874,1,1,0,0,0,8,0,0,8
647472,0,1,0,4,0,0,1,12,5
1015204,0,1,0,3,0,0,0,0,3
177536,0,0,0,1,0,0,0,3,1
1117329,1,1,0,0,0,1,0,0,1
1042930,0,1,0,0,0,0,0,1,0
233048,0,1,1,3,0,0,0,3,4
1170438,0,0,0,5,1,0,0,0,6
1394950,0,1,0,0,0,0,0,1,0
1315341,0,0,0,0,0,0,0,1,0
983975,1,1,0,0,0,0,0,1,0
706234,1,1,1,0,0,0,0,2,1
944883,0,0,0,1,0,0,0,0,1
990972,0,1,0,2,0,0,0,0,2
911152,1,1,0,0,0,0,0,1,0
544422,1,1,0,7,0,1,0,0,8
1265133,1,1,3,3,0,0,0,3,6
222828,0,1,0,0,0,0,0,1,0
922231,1,1,0,0,0,0,0,15,0
982249,0,1,0,0,0,0,0,9,0
767927,1,1,0,0,0,0,0,2,0
256395,1,1,0,0,0,4,0,0,4
329143,1,0,6,2,5,18,0,0,31
193420,1,1,0,5,0,0,0,2,5
740057,0,0,0,4,0,0,0,2,4
206869,0,1,2,9,0,0,0,1,11
1268205,0,1,0,0,0,0,0,1,0
67195,0,0,0,0,0,0,0,5,0
1190607,1,1,8,33,0,26,0,0,67
536424,1,1,0,0,0,0,0,1,0
816941,0,1,0,1,0,0,0,0,1
518147,1,1,0,0,0,0,0,1,0
128170,1,1,0,0,0,0,0,1,0
1022553,0,1,1,0,0,0,0,0,1
16629,1,1,0,2,0,0,0,0,2
1245821,1,1,0,1,0,0,0,0,1
1344533,1,1,0,0,0,0,0,2,0
845889,1,1,0,0,0,0,0,4,0
382792,0,1,1,0,0,0,0,1,1
534476,0,1,0,0,0,0,0,3,0
1003151,0,1,0,2,0,0,0,0,2
637929,0,1,0,0,0,0,0,2,0
836530,0,0,0,0,0,0,0,1,0
92628,1,1,0,1,0,0,0,0,1
220084,0,1,0,12,0,0,0,2,12
467230,0,1,0,0,0,0,3,0,3
601173,1,1,0,0,0,1,0,0,1
195072,0,0,0,0,0,0,0,1,0
450067,0,0,0,1,0,0,0,0,1
60194,1,1,0,3,0,0,0,0,3
923127,1,1,0,0,0,6,0,0,6
146449,1,1,0,1,0,0,0,1,1
1379132,0,1,0,0,0,0,0,1,0
933522,1,1,3,1,0,0,0,2,4
516102,1,1,0,0,0,0,0,1,0
461638,0,1,0,0,0,0,0,1,0
244733,1,1,0,4,0,0,0,0,4
306112,0,1,0,0,0,0,0,1,0
1105323,1,1,0,2,0,0,0,0,2
683374,0,0,0,6,0,0,0,0,6
903303,1,1,1,3,0,0,0,0,4
1152734,0,1,1,0,0,0,0,0,1
1369522,0,1,0,0,0,0,0,3,0
1317438,1,1,47,59,1,73,1,3,181
1135973,1,1,0,1,0,0,0,1,1
1218541,1,1,0,0,0,2,0,0,2
779519,1,1,0,0,0,0,0,1,0
1093691,0,1,0,0,0,0,2,0,2
498367,1,1,0,0,0,0,0,1,0
24927,1,0,0,2,3,0,0,0,5
223919,0,1,0,1,0,0,0,0,1
184221,1,1,0,0,0,0,0,1,0
912153,0,0,0,0,1,0,0,0,1
1327099,1,1,0,0,0,0,0,1,0
607644,1,1,0,5,0,0,0,17,5
471272,0,1,1,2,0,0,0,0,3
493631,1,1,0,8,0,1,0,0,9
853892,1,1,0,0,0,5,0,0,5
902580,1,1,3,66,0,13,0,0,82
657078,1,1,0,0,0,0,0,9,0
243235,0,1,0,3,0,0,0,3,3
163014,0,1,0,0,0,0,0,1,0
316414,0,1,1,0,0,0,0,1,1
11209,0,1,0,5,0,0,0,0,5
313862,1,1,0,0,0,3,0,0,3
1223645,0,1,0,2,0,0,0,0,2
789277,0,0,0,5,0,0,0,0,5
507197,0,1,0,0,0,0,0,1,0
600176,0,1,0,1,0,0,0,1,1
406600,0,1,0,0,0,0,0,1,0
232874,1,1,0,0,0,2,0,0,2
939823,0,1,0,6,0,0,0,1,6
605680,1,1,1,0,0,15,0,0,16
528898,1,1,0,18,0,14,0,2,32
635517,1,1,0,1,0,0,0,0,1
363892,1,1,0,0,0,0,0,1,0
559510,0,0,0,0,0,0,0,2,0
924024,1,1,0,3,0,0,0,0,3
